S003,S007,S017,S019,X001,X003,X007,X011,X025A,X047,C001,D057,D063_B
SWE,7520600699,0.9969726609003648,1.2400157473885136,2,21,2,0,NA,1,2,4,1
SWE,7520600700,0.5839969436767661,0.7263643578069231,2,57,1,2,NA,7,2,2,1
SWE,7520600701,1.8547683699883235,2.3069258333188105,1,30,6,1,NA,5,2,NA,3
SWE,7520600702,0.953234470590113,1.1856150131717822,2,21,6,0,NA,5,2,1,1
SWE,7520600703,0.5152944558419679,0.6409135022910047,1,28,3,0,NA,5,2,1,2
SWE,7520600704,2.0071216953619175,2.4964200191068624,2,33,6,1,NA,4,2,4,2
SWE,7520600705,0.5582017117357164,0.6942807359896971,2,19,NA,0,NA,1,2,3,3
SWE,7520600706,0.953234470590113,1.1856150131717822,2,21,4,0,NA,4,2,4,1
SWE,7520600707,2.208099625531673,2.7463925690692452,1,67,5,1,NA,7,2,3,3
SWE,7520600708,1.2474443636444223,1.5515477159756497,2,47,6,0,NA,4,2,3,1
SWE,7520600709,1.0175399428972542,1.2655969439020576,1,21,6,0,NA,7,2,1,1
SWE,7520600710,1.4048232586251446,1.7472926102302793,2,30,2,0,NA,3,2,3,1
SWE,7520600711,0.9500514388524991,1.1816560184732576,2,21,6,0,NA,6,2,1,2
SWE,7520600712,1.2454505027819665,1.549067789529809,1,41,1,2,NA,5,1,1,1
SWE,7520600713,0.953234470590113,1.1856150131717822,2,20,6,0,NA,5,2,1,1
SWE,7520600714,1.0209490942510453,1.2698371819042853,1,26,1,2,NA,6,3,1,2
SWE,7520600715,0.9382670936749414,1.1669988727300267,2,82,1,3,NA,7,2,4,1
SWE,7520600716,0.6197861139056903,0.7708782511264805,1,54,1,2,NA,4,2,3,1
SWE,7520600717,0.5761282076902351,0.7165773727490486,2,44,1,2,NA,5,2,3,1
SWE,7520600718,0.6170544267039806,0.7674806302288316,1,49,1,4,NA,8,2,2,1
SWE,7520600719,1.0209490942510453,1.2698371819042853,1,20,6,0,NA,5,2,NA,NA
SWE,7520600720,0.5761282076902351,0.7165773727490486,2,49,1,2,NA,8,2,3,1
SWE,7520600721,1.0116517666192864,1.2582733415662766,1,20,6,0,NA,8,2,4,2
SWE,7520600722,0.41981501547454503,0.5221579794459514,1,28,NA,0,NA,7,2,3,1
SWE,7520600723,0.44423307099303755,0.5525286952649721,1,60,2,0,NA,5,2,3,1
SWE,7520600724,0.4236731851534697,0.5269566979520767,1,25,2,0,NA,5,2,NA,3
SWE,7520600725,0.5814229616360094,0.7231628876069768,2,44,1,2,NA,8,2,3,1
SWE,7520600726,1.070493327705138,1.331459362817336,1,66,2,0,NA,5,2,3,1
SWE,7520600727,0.6254821093861582,0.7779628226195998,1,50,2,2,NA,4,2,3,1
SWE,7520600728,0.953234470590113,1.1856150131717822,2,21,6,0,NA,7,2,2,3
SWE,7520600729,1.757248365603745,2.185632295527046,1,35,2,1,NA,2,2,4,3
SWE,7520600730,1.7059075816776776,2.121775599101589,2,56,3,2,NA,3,2,1,3
SWE,7520600731,1.0209490942510453,1.2698371819042853,1,22,6,0,NA,8,3,2,3
SWE,7520600732,0.9961552065770444,1.2389990131555277,2,68,3,4,NA,7,2,1,1
SWE,7520600733,0.9878936988488813,1.228723506030947,2,24,2,1,NA,2,2,1,3
SWE,7520600734,1.700869605613107,2.115509459717795,1,72,5,1,NA,5,2,2,3
SWE,7520600735,1.2428623248908666,1.545848662799585,2,52,6,0,NA,5,2,2,1
SWE,7520600736,0.4750844115133818,0.5909010093450022,2,19,6,0,NA,NA,2,1,3
SWE,7520600737,1.0209490942510453,1.2698371819042853,1,21,6,0,NA,7,1,2,2
SWE,7520600738,0.5088327791394303,0.6328765909694406,1,19,6,0,NA,7,1,NA,2
SWE,7520600739,0.3718890791363348,0.4625486058909637,2,74,1,2,NA,7,2,3,1
SWE,7520600740,1.058070288555007,1.3160078215858297,1,22,6,0,NA,7,2,NA,3
SWE,7520600741,0.58492641399565,0.7275204154174751,2,37,1,3,NA,6,2,2,3
SWE,7520600742,0.9878936988488813,1.228723506030947,2,22,6,0,NA,NA,2,4,NA
SWE,7520600743,1.8547683699883235,2.3069258333188105,1,32,3,1,NA,3,2,3,1
SWE,7520600744,1.0209490942510453,1.2698371819042853,1,21,6,0,NA,5,2,3,2
SWE,7520600745,1.8485075228156378,2.2991387099696987,2,77,2,2,NA,5,2,4,1
SWE,7520600746,0.41981501547454503,0.5221579794459514,1,29,6,0,NA,4,2,2,3
SWE,7520600747,0.953234470590113,1.1856150131717822,2,27,1,2,NA,6,2,2,3
SWE,7520600748,0.4718028736966024,0.5868194946475155,2,19,NA,0,NA,4,2,NA,3
SWE,7520600749,1.058070288555007,1.3160078215858297,1,22,NA,0,NA,7,2,NA,2
SWE,7520600750,0.3718890791363348,0.4625486058909637,2,73,5,2,NA,5,2,3,1
SWE,7520600751,1.3617134434550737,1.6936734371331763,2,35,2,2,NA,8,2,2,3
SWE,7520600752,0.39197071990006294,0.4875257710199788,2,27,6,0,NA,6,2,2,3
SWE,7520600753,0.488894647686312,0.6080779200078508,1,73,1,3,NA,9,3,2,3
SWE,7520600754,1.174182800931623,1.4604263693179391,1,73,1,1,NA,5,2,2,2
SWE,7520600755,1.0963050817073012,1.3635635344618173,2,70,1,4,NA,2,3,3,3
SWE,7520600756,1.9173259036639503,2.3847337110248135,1,53,1,2,NA,7,2,3,1
SWE,7520600757,1.0999781088674672,1.3681319762033173,2,82,5,2,NA,5,2,1,3
SWE,7520600758,0.953234470590113,1.1856150131717822,2,21,NA,0,NA,7,2,3,2
SWE,7520600759,0.9969726609003648,1.2400157473885136,2,25,2,0,NA,2,2,NA,3
SWE,7520600760,0.4750844115133818,0.5909010093450022,2,19,6,0,NA,8,2,3,3
SWE,7520600761,0.4750844115133818,0.5909010093450022,2,19,6,0,NA,8,2,NA,3
SWE,7520600762,0.4750844115133818,0.5909010093450022,2,19,6,0,NA,5,2,3,2
SWE,7520600763,1.278815164923745,1.590566125527046,1,58,1,3,NA,6,2,NA,3
SWE,7520600764,0.6045255151405775,0.7518974068912655,2,57,3,2,NA,6,2,4,1
SWE,7520600765,0.9112896098446152,1.1334447883639491,1,61,6,1,NA,5,2,3,1
SWE,7520600766,1.278815164923745,1.590566125527046,1,53,1,2,NA,6,2,2,1
SWE,7520600767,0.5324604001673979,0.662264179312684,1,55,1,3,NA,7,2,3,1
SWE,7520600768,1.252966907306414,1.5584165513761368,2,53,1,3,NA,7,2,3,1
SWE,7520600769,1.277444489962059,1.5888613059229588,1,43,6,0,NA,6,2,3,1
SWE,7520600770,0.58492641399565,0.7275204154174751,2,32,1,0,NA,6,2,4,3
SWE,7520600771,0.9712489450289,1.2080210759065921,2,84,5,0,NA,3,1,2,1
SWE,7520600772,1.7550390618360843,2.1828844052687617,2,64,3,2,NA,3,2,2,1
SWE,7520600773,0.35308476667132305,0.4391601575513968,2,60,1,1,NA,3,2,3,3
SWE,7520600774,0.34218679726696516,0.4256054692375189,1,83,5,2,NA,3,2,3,1
SWE,7520600775,0.6264776083030658,0.7792010053520719,1,36,6,0,NA,6,2,2,3
SWE,7520600776,0.4971449120624177,0.6183394428637036,2,59,6,NA,NA,5,2,4,1
SWE,7520600777,0.9994927225683904,1.2431501524482467,2,68,5,3,NA,NA,2,2,3
SWE,7520600778,1.3836925564503577,1.721010642351191,2,48,1,3,NA,7,NA,NA,1
SWE,7520600779,1.450338375731897,1.8039034524028572,2,45,6,2,NA,3,2,3,1
SWE,7520600780,0.9834475346628941,1.2231934510732514,2,28,2,0,NA,6,2,1,3
SWE,7520600781,0.9712489450289,1.2080210759065921,2,83,5,1,NA,3,3,2,1
SWE,7520600782,1.1053292286896033,1.374787597872641,1,27,2,1,NA,2,2,NA,3
SWE,7520600783,1.5481784428599221,1.9255950781839828,1,45,2,2,NA,6,2,2,1
SWE,7520600784,0.3955730063942342,0.49200622685850026,2,27,2,1,NA,5,2,4,1
SWE,7520600785,1.15896818956405,1.4415027233383706,1,68,2,2,NA,NA,2,3,3
SWE,7520600786,1.4010874834206055,1.7426461236574693,2,49,6,2,NA,7,2,1,3
SWE,7520600787,0.48111746896985,0.5984048121515547,2,29,2,1,NA,6,2,2,3
SWE,7520600788,1.1555044020803675,1.4371945299507058,2,26,2,2,NA,5,2,3,2
SWE,7520600789,1.8190365796250714,2.262483307991382,1,41,2,4,NA,6,2,2,3
SWE,7520600790,0.8898884707561517,1.1068264561643677,2,63,2,3,NA,5,2,NA,1
SWE,7520600791,1.1555044020803675,1.4371945299507058,2,22,6,1,NA,4,2,3,2
SWE,7520600792,0.8897481823527625,1.106651968100451,2,20,NA,0,NA,7,2,3,3
SWE,7520600793,1.6983887912960296,2.112423869771181,2,48,6,0,NA,5,2,3,1
SWE,7520600794,1.5022262367140387,1.8684405929279089,1,51,1,1,NA,4,2,1,3
SWE,7520600795,1.741252028124429,2.1657363533885934,2,82,5,2,NA,7,2,2,1
SWE,7520600796,0.4971449120624177,0.6183394428637036,2,54,3,3,NA,5,2,2,2
SWE,7520600797,0.37530684939926257,0.46679956392943106,2,72,1,1,NA,7,2,3,3
SWE,7520600798,1.3964089367432897,1.7368270357503603,2,49,1,3,NA,4,2,3,1
SWE,7520600799,1.6318323223666487,2.0296421919983194,1,50,1,0,NA,3,2,NA,3
SWE,7520600800,2.061647121479209,2.5642377132825986,2,68,1,0,NA,1,2,3,2
SWE,7520600801,1.6497606077140679,2.0519410543707313,1,30,6,0,NA,4,2,NA,2
SWE,7520600802,0.4147692555508577,0.5158821586453454,2,61,1,4,NA,5,2,3,3
SWE,7520600803,1.8296062849018557,2.2756297075893728,1,31,2,0,NA,5,2,NA,NA
SWE,7520600804,0.4019673721005028,0.49995941803545124,1,70,1,0,NA,7,1,3,3
SWE,7520600805,1.4518945510909216,1.8058389938941812,2,55,1,3,NA,NA,2,3,1
SWE,7520600806,1.445495324200607,1.7978797564684168,2,49,1,2,NA,5,2,3,1
SWE,7520600807,1.5481784428599221,1.9255950781839828,1,41,1,2,NA,NA,2,NA,NA
SWE,7520600808,1.1496217132739608,1.4298777528283093,1,68,1,2,NA,6,3,3,1
SWE,7520600809,1.456759075337016,1.8118893971853436,2,55,1,2,NA,4,2,4,3
SWE,7520600810,0.6018610494654919,0.748583394857577,2,44,4,0,NA,6,2,NA,3
SWE,7520600811,0.4750844115133818,0.5909010093450022,2,19,4,0,NA,7,2,NA,3
SWE,7520600812,0.4147692555508577,0.5158821586453454,2,68,6,1,NA,7,2,3,1
SWE,7520600813,1.924339488783393,2.3934570756012348,2,64,5,1,NA,6,2,4,1
SWE,7520600814,0.4598486853095843,0.5719511011313237,1,63,1,2,NA,7,2,3,2
SWE,7520600815,1.0402431635528893,1.2938347805384196,1,79,3,1,NA,6,2,2,1
SWE,7520600816,2.8763736942623654,3.5775792217193603,2,59,1,3,NA,5,2,1,1
SWE,7520600817,0.7292225206638738,0.9069931849053158,1,31,1,1,NA,6,2,3,2
SWE,7520600818,1.7159804321924583,2.1343040201398735,2,34,1,1,NA,7,NA,3,1
SWE,7520600819,1.5426359772903062,1.9187014642914255,1,46,1,1,NA,4,2,NA,2
SWE,7520600820,0.9413997838256247,1.1708952535144586,2,25,6,0,NA,3,2,2,2
SWE,7520600821,0.9445538273982526,1.1748181932814086,2,21,2,1,NA,6,2,4,2
SWE,7520600822,2.1497007602493734,2.6737571644892704,1,30,6,0,NA,3,2,2,3
SWE,7520600823,0.578678748683997,0.7197496874179068,2,51,4,2,NA,6,2,2,3
SWE,7520600824,1.108123186764246,1.3782626701047835,1,63,6,0,NA,7,2,NA,1
SWE,7520600825,0.7112673347765193,0.8846608641498995,2,39,6,2,NA,6,2,NA,2
SWE,7520600826,1.053308356168534,1.3100850201101168,1,24,2,0,NA,6,2,4,1
SWE,7520600827,0.5814229616360094,0.7231628876069768,2,42,1,2,NA,1,NA,1,NA
SWE,7520600828,0.995860911091363,1.2386329739942326,1,62,2,0,NA,5,2,3,1
SWE,7520600829,1.407290115677599,1.7503608403950237,2,58,3,2,NA,6,2,2,1
SWE,7520600830,1.4010874834206055,1.7426461236574693,2,49,2,3,NA,6,2,4,1
SWE,7520600831,0.5088327791394303,0.6328765909694406,1,19,6,0,NA,9,2,4,3
SWE,7520600832,0.5839969436767661,0.7263643578069231,2,50,1,3,NA,7,2,2,1
SWE,7520600833,0.8087598421568619,1.0059202016876392,2,26,6,1,NA,6,2,2,3
SWE,7520600834,1.1939975835674757,1.4850716213525816,2,50,6,0,NA,7,2,3,1
SWE,7520600835,0.882711931589915,1.0979004124252674,2,68,2,2,NA,5,2,1,1
SWE,7520600836,1.1927178097651288,1.483479862891951,2,47,1,8,NA,6,2,3,1
SWE,7520600837,0.4949537408094807,0.6156141054844286,2,45,2,0,NA,5,2,NA,3
SWE,7520600838,1.278815164923745,1.590566125527046,1,58,4,4,NA,2,2,3,1
SWE,7520600839,0.578678748683997,0.7197496874179068,2,51,1,2,NA,7,2,3,1
SWE,7520600840,0.9969726609003648,1.2400157473885136,2,24,2,0,NA,2,2,2,3
SWE,7520600841,1.4010874834206055,1.7426461236574693,2,43,1,2,NA,6,2,2,3
SWE,7520600842,0.7102888947385951,0.8834438989286009,2,58,1,3,NA,6,2,1,1
SWE,7520600843,1.4956051251040778,1.860205379482684,1,44,1,2,NA,4,2,3,3
SWE,7520600844,1.8547683699883235,2.3069258333188105,1,32,2,0,NA,1,2,1,3
SWE,7520600845,1.407290115677599,1.7503608403950237,2,52,1,2,NA,6,2,2,2
SWE,7520600846,1.067794207454215,1.3281022480773819,1,24,1,0,NA,8,2,3,3
SWE,7520600847,1.067794207454215,1.3281022480773819,1,27,2,0,NA,1,3,2,2
SWE,7520600848,0.953234470590113,1.1856150131717822,2,29,1,2,NA,8,2,2,2
SWE,7520600849,1.067794207454215,1.3281022480773819,1,23,4,0,NA,3,2,3,3
SWE,7520600850,0.7911460127884684,0.9840124537170005,2,22,4,0,NA,4,2,3,3
SWE,7520600851,0.6871139901144219,0.8546193906895795,2,30,6,0,NA,3,2,NA,2
SWE,7520600852,0.9500514388524991,1.1816560184732576,2,26,6,2,NA,4,2,2,2
SWE,7520600853,0.35308476667132305,0.4391601575513968,2,69,1,3,NA,NA,2,4,3
SWE,7520600854,1.2731788158732893,1.583555741135932,1,49,6,3,NA,3,2,3,1
SWE,7520600855,1.9662306080954497,2.4455604578301613,2,24,4,0,NA,2,2,3,1
SWE,7520600856,1.211578249520782,1.506938121294505,2,67,3,4,NA,2,2,NA,1
SWE,7520600857,0.7673250776808304,0.954384424976157,2,76,6,2,NA,5,2,3,1
SWE,7520600858,1.0209490942510453,1.2698371819042853,1,23,2,0,NA,2,2,3,3
SWE,7520600859,2.1059050111341597,2.619284839719104,1,28,6,0,NA,1,2,NA,NA
SWE,7520600860,1.3964089367432897,1.7368270357503603,2,49,3,2,NA,2,3,2,1
SWE,7520600861,0.9969726609003648,1.2400157473885136,2,23,6,0,NA,4,2,3,1
SWE,7520600862,2.2558704513286356,2.805809019065467,1,37,6,0,NA,6,2,NA,2
SWE,7520600863,4.153947736270411,5.166601662027875,2,39,6,3,NA,2,2,2,3
SWE,7520600864,0.882711931589915,1.0979004124252674,2,65,1,2,NA,1,2,2,3
SWE,7520600865,1.159375813266755,1.4420097179934765,2,21,6,0,NA,6,2,4,1
SWE,7520600866,0.7987280283859297,0.9934428213755344,2,74,3,3,NA,2,2,1,2
SWE,7520600867,2.8900141170490503,3.594544921702799,2,45,6,0,NA,2,2,2,3
SWE,7520600868,0.578678748683997,0.7197496874179068,2,54,1,1,NA,8,2,2,3
SWE,7520600869,0.9112896098446152,1.1334447883639491,1,64,3,2,NA,8,2,3,1
SWE,7520600870,1.5006160216894229,1.8664378379221676,1,46,2,2,NA,7,2,4,1
SWE,7520600871,0.4971449120624177,0.6183394428637036,2,58,1,3,NA,7,2,3,3
SWE,7520600872,1.4048232586251446,1.7472926102302793,2,35,2,1,NA,5,2,4,1
SWE,7520600873,1.4048232586251446,1.7472926102302793,2,30,2,0,NA,6,2,2,1
SWE,7520600874,1.2428623248908666,1.545848662799585,2,50,2,3,NA,3,2,2,1
SWE,7520600875,0.7987280283859297,0.9934428213755344,2,75,6,2,NA,1,2,2,1
SWE,7520600876,1.5880592388948396,1.9751980583269149,2,77,2,4,NA,6,2,3,1
SWE,7520600877,3.113962126002316,3.8730872213959153,1,34,6,2,NA,6,2,3,3
SWE,7520600878,1.578927251167075,1.9638398646356656,1,34,6,1,NA,3,2,2,3
SWE,7520600879,1.3419733381495969,1.6691210673502448,1,55,6,1,NA,5,2,2,NA
SWE,7520600880,0.82198429074064,1.0223685208216915,2,64,1,2,NA,6,2,2,1
SWE,7520600881,1.5096581818935886,1.8776843058377968,1,34,6,0,NA,5,2,3,3
SWE,7520600882,0.8662114028377038,1.077377366713562,1,29,6,0,NA,7,3,NA,1
SWE,7520600883,0.58492641399565,0.7275204154174751,2,33,2,0,NA,7,2,4,1
SWE,7520600884,0.8662114028377038,1.077377366713562,1,27,2,0,NA,4,2,NA,3
SWE,7520600885,0.5301136113785585,0.6593452877842767,1,40,6,0,NA,6,2,3,3
SWE,7520600886,0.4019673721005028,0.49995941803545124,1,75,1,2,NA,7,2,3,3
SWE,7520600887,0.37530684939926257,0.46679956392943106,2,73,5,2,NA,4,2,3,3
SWE,7520600888,1.5006160216894229,1.8664378379221676,1,44,2,2,NA,6,2,2,2
SWE,7520600889,0.4236731851534697,0.5269566979520767,1,29,6,0,NA,3,2,2,2
SWE,7520600890,0.37530684939926257,0.46679956392943106,2,72,1,2,NA,8,2,2,1
SWE,7520600891,0.4019673721005028,0.49995941803545124,1,72,1,2,NA,8,2,3,3
SWE,7520600892,1.110582647659379,1.3813217010688794,1,68,1,2,NA,4,2,3,1
SWE,7520600893,1.070493327705138,1.331459362817336,1,65,1,4,NA,6,2,4,3
SWE,7520600894,1.119611804941802,1.3925519961962711,1,65,1,4,NA,7,2,1,1
SWE,7520600895,0.4147692555508577,0.5158821586453454,2,67,2,2,NA,NA,2,3,1
SWE,7520600896,0.9961552065770444,1.2389990131555277,2,69,1,3,NA,6,2,2,2
SWE,7520600897,1.013088529825426,1.2600603604793854,1,77,1,2,NA,5,2,1,1
SWE,7520600898,0.6254821093861582,0.7779628226195998,1,57,1,2,NA,8,2,3,1
SWE,7520600899,1.0669187171544925,1.3270133297941449,1,63,1,2,NA,5,2,NA,1
SWE,7520600900,0.9834475346628941,1.2231934510732514,2,26,1,0,NA,3,3,4,1
SWE,7520600901,0.5814229616360094,0.7231628876069768,2,49,3,2,NA,5,2,2,1
SWE,7520600902,0.6170544267039806,0.7674806302288316,1,42,6,0,NA,3,2,3,1
SWE,7520600903,0.6018610494654919,0.748583394857577,2,41,1,2,NA,6,2,3,1
SWE,7520600904,0.6871139901144219,0.8546193906895795,2,31,6,0,NA,2,2,2,1
SWE,7520600905,0.953234470590113,1.1856150131717822,2,20,2,0,NA,7,2,3,1
SWE,7520600906,1.4742047017727746,1.8335879375283268,2,32,6,2,NA,5,2,3,1
SWE,7520600907,0.8087598421568619,1.0059202016876392,2,23,6,0,NA,6,2,3,2
SWE,7520600908,0.7359242146007816,0.9153286251253503,1,30,6,0,NA,5,2,3,1
SWE,7520600909,1.5072593217713484,1.8747006489693387,1,57,3,2,NA,6,2,2,3
SWE,7520600910,1.1044229608319942,1.3736603990447689,1,65,1,2,NA,8,2,3,1
SWE,7520600911,0.8662114028377038,1.077377366713562,1,23,6,0,NA,5,2,3,2
SWE,7520600912,0.4401876413470889,0.5474970663521006,1,66,1,5,NA,3,2,NA,3
SWE,7520600913,0.3718890791363348,0.4625486058909637,2,81,3,1,NA,4,2,1,1
SWE,7520600914,1.159375813266755,1.4420097179934765,2,23,6,0,NA,3,2,NA,2
SWE,7520600915,1.757248365603745,2.185632295527046,1,34,6,1,NA,5,2,3,3
SWE,7520600916,0.48111746896985,0.5984048121515547,2,29,2,0,NA,3,2,4,3
SWE,7520600917,0.7102888947385951,0.8834438989286009,2,57,2,0,NA,2,2,2,1
SWE,7520600918,1.1781168408695235,1.4653194538178154,1,74,1,2,NA,6,2,3,2
SWE,7520600919,0.9445538273982526,1.1748181932814086,2,20,6,0,NA,5,2,1,3
SWE,7520600920,1.2417339337278914,1.544445191203845,1,23,6,0,NA,3,2,NA,3
SWE,7520600921,0.9456158320846241,1.176139094632617,1,74,2,2,NA,6,2,NA,1
SWE,7520600922,1.9088753167526478,2.3742230307868755,1,43,1,1,NA,6,2,2,3
SWE,7520600923,0.7839414398001259,0.9750515420399576,2,24,6,0,NA,5,2,4,3
SWE,7520600924,1.222236589392565,1.520194762926076,1,72,1,1,NA,3,2,1,1
SWE,7520600925,0.8897481823527625,1.106651968100451,2,28,2,1,NA,3,2,NA,1
SWE,7520600926,1.3883285155766445,1.7267767606674684,2,43,6,0,NA,4,2,2,3
SWE,7520600927,0.9297227425756595,1.1563715703677357,2,79,1,1,NA,7,2,3,2
SWE,7520600928,0.48111746896985,0.5984048121515547,2,29,6,0,NA,1,2,3,3
SWE,7520600929,0.488894647686312,0.6080779200078508,1,72,1,3,NA,7,2,NA,2
SWE,7520600930,1.2375875524991466,1.5392880006208292,1,26,4,0,NA,5,2,NA,2
SWE,7520600931,0.7839414398001259,0.9750515420399576,2,23,5,0,NA,5,2,3,1
SWE,7520600932,0.5044649903624793,0.6274440178637801,2,66,6,0,NA,7,2,3,NA
SWE,7520600933,0.4759981948211724,0.5920375557477269,1,18,6,0,NA,7,2,NA,NA
SWE,7520600934,0.5812511799175736,0.722949228753201,1,40,6,0,NA,7,2,3,1
SWE,7520600935,1.2375875524991466,1.5392880006208292,1,20,2,0,NA,6,2,3,3
SWE,7520600936,1.159375813266755,1.4420097179934765,2,28,2,0,NA,3,2,4,1
SWE,7520600937,0.35031105855966954,0.435710271840385,2,77,1,2,NA,7,2,4,1
SWE,7520600938,0.4283848057762273,0.5328169226072479,2,19,4,0,NA,7,2,4,1
SWE,7520600939,0.5978544794686963,0.743600098841662,1,18,4,0,NA,6,1,NA,NA
SWE,7520600940,0.49619504266446957,0.6171580132642657,1,19,2,0,NA,9,2,NA,3
SWE,7520600941,1.0082736314091016,1.2540716808570918,1,20,2,0,NA,4,2,3,3
SWE,7520600942,0.5791060557086062,0.7202811638166744,2,18,2,0,NA,6,2,2,2
SWE,7520600943,0.5791060557086062,0.7202811638166744,2,18,6,0,NA,7,2,NA,3
SWE,7520600944,0.4718028736966024,0.5868194946475155,2,18,6,0,NA,7,2,4,1
SWE,7520600945,0.4283848057762273,0.5328169226072479,2,18,6,0,NA,7,2,NA,2
SWE,7520600946,2.1569031859662355,2.6827154054306415,1,31,2,0,NA,3,2,3,1
SWE,7520600947,1.159375813266755,1.4420097179934765,2,22,2,2,NA,3,3,4,3
SWE,7520600948,1.7040790607192162,2.1195013193025076,2,45,1,2,NA,6,2,NA,3
SWE,7520600949,1.7116230218943296,2.128884355589962,2,55,1,3,NA,5,2,NA,3
SWE,7520600950,0.45728373970297437,0.5687608702773314,1,19,4,0,NA,4,2,3,1
SWE,7520600951,1.45203042565849,1.8060079921125496,2,40,1,2,NA,5,2,2,1
SWE,7520600952,1.159375813266755,1.4420097179934765,2,21,6,0,NA,NA,2,3,2
SWE,7520600953,0.4532533707806038,0.5637479736077162,2,18,6,0,NA,5,2,4,3
SWE,7520600954,1.4143165844259245,1.759100229385478,2,48,1,2,NA,5,2,4,1
SWE,7520600955,0.41099214537032,0.5111842604108457,2,61,1,0,NA,6,2,4,1
SWE,7520600956,1.1555044020803675,1.4371945299507058,2,24,6,0,NA,4,2,1,3
SWE,7520600957,0.5451021627763845,0.6779877646472443,2,54,1,2,NA,8,2,2,2
SWE,7520600958,1.159375813266755,1.4420097179934765,2,21,6,0,NA,6,2,3,2
SWE,7520600959,0.5791060557086062,0.7202811638166744,2,18,NA,0,NA,4,2,3,3
SWE,7520600960,0.6202437809631757,0.7714474887601688,1,18,6,0,NA,8,2,3,3
SWE,7520600961,2.01384647246724,2.504784169735373,2,37,6,2,NA,5,2,1,2
SWE,7520600962,0.9799267848385498,1.2188144090031714,2,21,6,0,NA,5,2,4,1
SWE,7520600963,0.6202437809631757,0.7714474887601688,1,19,6,0,NA,5,2,2,3
SWE,7520600964,1.6497606077140679,2.0519410543707313,1,38,2,0,NA,5,2,2,2
SWE,7520600965,0.7573924559230089,0.9420304178146875,1,44,1,2,NA,4,2,NA,1
SWE,7520600966,0.4547719390655055,0.5656367401312258,2,19,4,0,NA,5,2,3,3
SWE,7520600967,0.6202437809631757,0.7714474887601688,1,18,4,0,NA,6,2,3,1
SWE,7520600968,1.3507511453759475,1.6800387380297854,1,66,1,2,NA,5,2,NA,1
SWE,7520600969,1.8485075228156378,2.2991387099696987,2,74,1,0,NA,5,2,3,1
SWE,7520600970,0.9298103631813477,1.1564805512205816,2,60,6,4,NA,1,2,4,1
SWE,7520600971,0.5451021627763845,0.6779877646472443,2,51,1,1,NA,5,2,3,2
SWE,7520600972,0.3718890791363348,0.4625486058909637,2,81,1,1,NA,6,1,3,1
SWE,7520600973,0.4401876413470889,0.5474970663521006,1,68,1,3,NA,8,2,4,1
SWE,7520600974,1.8934811696307372,2.35507608163027,1,48,2,3,NA,4,1,NA,3
SWE,7520600975,1.7312390626253806,2.1532824162007222,1,30,2,0,NA,NA,2,3,3
SWE,7520600976,0.5582017117357164,0.6942807359896971,2,19,6,0,NA,NA,2,3,3
SWE,7520600977,1.3959964220333236,1.73631395775289,1,42,2,2,NA,5,2,3,1
SWE,7520600978,0.39197071990006294,0.4875257710199788,2,28,2,0,NA,6,2,3,3
SWE,7520600979,1.2375875524991466,1.5392880006208292,1,27,6,0,NA,6,2,4,3
SWE,7520600980,1.2827030385248157,1.5954017892099697,2,30,6,0,NA,2,2,3,1
SWE,7520600981,1.2611624460829833,1.5686100075658995,2,68,1,4,NA,5,2,3,3
SWE,7520600982,1.5620625809596378,1.9428639066662161,1,56,1,3,NA,6,2,NA,2
SWE,7520600983,1.4595610260332805,1.815374410489155,1,52,2,1,NA,5,2,3,1
SWE,7520600984,0.9757318514157749,1.213596830119123,2,60,3,2,NA,6,2,3,3
SWE,7520600985,2.0071216953619175,2.4964200191068624,2,37,6,0,NA,NA,2,4,3
SWE,7520600986,1.3959964220333236,1.73631395775289,1,41,1,2,NA,5,2,3,1
SWE,7520600987,1.4466968418867776,1.7993741814512159,2,50,4,3,NA,5,3,1,1
SWE,7520600988,0.5426996642219134,0.6749995823655639,2,44,1,3,NA,7,2,NA,1
SWE,7520600989,0.540300446221093,0.6720154803744938,1,63,1,3,NA,8,2,4,1
SWE,7520600990,0.8357054747935616,1.0394346701412458,2,33,1,2,NA,7,2,2,1
SWE,7520600991,0.4759981948211724,0.5920375557477269,1,18,NA,2,NA,6,1,NA,3
SWE,7520600992,0.5451021627763845,0.6779877646472443,2,50,1,1,NA,4,2,1,3
SWE,7520600993,1.1781168408695235,1.4653194538178154,1,76,6,0,NA,7,3,2,1
SWE,7520600994,1.058070288555007,1.3160078215858297,1,25,2,0,NA,NA,2,3,NA
SWE,7520600995,0.8897481823527625,1.106651968100451,2,20,6,0,NA,7,2,3,NA
SWE,7520600996,0.9678630557828138,1.2038097708741464,2,66,1,2,NA,5,2,3,2
SWE,7520600997,0.5044649903624793,0.6274440178637801,2,67,1,2,NA,8,2,3,1
SWE,7520600998,0.5563377607978277,0.6919623890520245,2,18,NA,0,NA,6,3,3,2
SWE,7520600999,0.5978544794686963,0.743600098841662,1,19,6,0,NA,8,2,4,2
SWE,7520601000,0.5563377607978277,0.6919623890520245,2,19,2,0,NA,4,2,3,2
SWE,7520601001,0.9529528797940242,1.1852647758632142,1,29,6,0,NA,2,2,4,1
SWE,7520601002,2.2376780515891217,2.7831816562053753,1,30,6,0,NA,4,3,NA,NA
